23-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0.2,3.96
22-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
21-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
20-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
19-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,2,3.96
18-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,16.4,3.96
17-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,62.4,3.96
16-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
15-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
14-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
13-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
12-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
11-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
10-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
9-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
8-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
7-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
6-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
5-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
4-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
3-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
2-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
1-10-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
30-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
29-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
28-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
27-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
26-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
25-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
24-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
23-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
22-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
21-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
20-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
19-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
18-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
17-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
16-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
15-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
14-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
13-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
12-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
11-9-17,26.5,15:28,14.1,5:24,20,96.5,41.4,70.5,0.9,228.8,21.4,0,3.96
